1._Nombre_de_encuestador,2._Fecha_y_Hora_inicio,"3._Buenos_dias/_tardes,_mi_nombre_es__________________soy_encuestador/a_y_junto_a_la_Superintendencia_de_Servicios_Publicos_y_Domiciliarios_estamos_indagando_acerca_de_como_estan_siendo_atendidas_sus_peticiones,_quejas_y/o_reclamos._Su_participacion_es_voluntaria_y_tanto_su_identidad,_como_las_respuestas_suministradas_seran_de_caracter_confidencial._Esta_encuesta_toma_alrededor_de_10_minutos,_¿estaria_dispuesto(a)_a_responder_unas_preguntas?","4._¿Autoriza_a_la_Superservicios_para_hacer_tratamiento_de_sus_datos_personales,_de_acuerdo_con_lo_establecido_en_la_Ley_1581_de_2012_y_la_Politica_de_tratamiento_de_datos_personales_de_la_entidad_publicada_en_https://www.superservicios.gov.co/Politica-de-tratamiento-de-datos?",Otro,8._Su_edad_se_encuentra_entre,9._Departamento,10._Municipio,11._Nombre_Punto_Atencion,12._Empresa,13._¿Por_que_motivo_viene_usted_hoy_a_este_punto_de_atencion?,Otro.1,14._Ud._visita_el_punto_de_atencion_¿Como?,Otro.2,15._¿Coincide_su_lugar_de_residencia_con_el_lugar_donde_esta_siendo_atendido?,16._Ud._Se_identifica_como,Otro.3,17._Pertenece_a_alguna_de_las_siguientes_etnias,Otro.4,18._¿Su_direccion_es_la_misma_que_registra_en_su_factura?,20._¿En_que_tipo_de_zona_vive_en_este_momento?,21._¿Cual_es_su_estado_civil_actualmente?,Otro.5,22._¿Cual_es_su_mayor_nivel_de_estudios?,Otro.6,23._Indiqueme_por_favor_si_el_lugar_en_el_que_vive_es:,Otro.7,24._¿Cual_es_su_principal_ocupacion,Otro.8,25._¿Cuantas_personas_actualmente_componen_su_hogar?,26._¿Cuanto_tiempo_le_toma_desde_su_lugar_de_vivienda_a_este_punto_de_atencion?,"27._Aproximadamente,_¿Cuanto_dinero_estima_que_sera_gastado_para_esta_diligencia?",Otro.9,28._¿A_que_servicio_refiere_su_visita_al_punto_de_atencion?,Otro.10,29._¿Que_tipo_de_gestion_llevara_a_cabo?,Otro.11,30._Su_inconformidad/solicitud_o_peticion_tiene_que_ver_con,Compartanos_si_considera_que_otra_razon_distinta_que_quiera_compartir_de_forma_muy_corta,"30.1_Como_su_respuesta_fue_facturacion,_indique",Otro.12,"30.1_Como_su_respuesta_fue_Prestacion_del_servicio,_indique",Otro.13,31._Como_califica_la_prestacion_del_servicio_por_parte_de_la_empresa,Otro.14,"32._En_este_momento,_¿ud_ya_fue_atendido?",32.1_Elija_la_escala_en_la_cual_se_encuentra_luego_de_ser_atendido,32.1_Elija_la_percepcion_que_tiene_en_este_momento,33._Frente_a_su_motivo_de_visita_al_punto_de_atencion_hubiera_preferido:,Otro.15,34.1._¿En_cuanto_tiempo_espera_una_respuesta_a_su_PQR?,34.1_¿En_cuanto_desearia_una_respuesta_a_su_PQR?,"35._Si_No_recibe_respuesta_a_su_solicitud_dentro_del_tiempo_estipulado,_¿Que_accion_tomaria?",Buscaria_otra_solucion._¿Cual?,36._Si_Ud._Recibe_una_respuesta_con_la_cual_NO_ESTA_DE_ACUERDO,Otro.16,"37._¿La_empresa_prestadora_de_servicio_le_explico_que,_si_USTED_no_esta_de_acuerdo_con_su_respuesta_puede_pedir_que_la_revisen_o_que_otra_autoridad_la_evalue?",Otro.17,38._Sobre_la_Superintendencia_de_Servicios_Publicos_Domiciliarios_(SSPD)_usted:,Otro.18,39._¿Que_tan_satisfecho_esta_con_la_atencion_brindada_en_este_punto?,40._¿tiene_su_factura_del_servicio_motivo_de_visita_a_la_mano?,CreationDate,EditDate,x,y,Duracion_(minutos)
f2506f32a669,2024-12-09 12:09:59.330,Si,SI AUTORIZO,,41 y 59 anos,CUNDINAMARCA,ZIPAQUIRA,VANTI MEGACITY,VANTI,No he recibido la factura,,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Casado/a,,Superior (incluye postgrado),,Propia,,Trabajador(a) independiente,,5,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,Solicitar copia de la factura,,other,Copia de la factura.,nan,,nan,,Buena,,Si,Mi motivo de visita fue complet,nan,Quiero asistir presencialmente,,Menos de una semana,nan,Contactar Nuevamente,nan,Pediria una revision a la empre,,"Si, y me explicaron como hacerl",,Se que es la entidad encargada,,Satisfecho,Si,2024-12-10 05:42:53.369,2024-12-10 05:42:53.369,-73.99195,5.026285,1052.90065
f2506f32a669,2024-12-09 12:28:31.400,Si,SI AUTORIZO,,41 y 59 anos,CUNDINAMARCA,ZIPAQUIRA,VANTI MEGACITY,VANTI,Mi servicio fue suspendido,,El dueno de la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Media,,Propia,,Trabajador(a) independiente,,2,Entre 30 minutos a 60 minutos,Menos de $10.000,,Gas Natural,,Presentar una reclamacion,,Prestacion del servicio,nan,nan,,other,Corte del servicio.,Regular,,Si,Mi motivo de visita fue complet,nan,Que lo atendieran virtualmente,,Menos de una semana,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, y me explicaron como hacerl",,Se que es la entidad encargada,,Satisfecho,Si,2024-12-10 05:42:54.392,2024-12-10 05:42:54.392,-73.99172,5.02626833333333,1034.3832
f2506f32a669,2024-12-09 12:40:38.895,Si,SI AUTORIZO,,41 y 59 anos,CUNDINAMARCA,ZIPAQUIRA,VANTI MEGACITY,VANTI,other,Cambio de titular de cuenta.,El dueno de la propiedad,,No,Mujer,,Ninguno,,Si,Rural,Casado/a,,Media,,Propia,,Cuidador(a) del hogar,,4,Menos de 30 minutos,De 30.000 a $60.000,,Gas Natural,,other,Cambio de titular en la cuenta.,other,Cambio de titular en la cuenta.,nan,,nan,,Buena,,No,nan,Estoy seguro de que resolvere e,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,No me proporcionaron ninguna in,,Creo que es la entidad que prov,,Neutral,Si,2024-12-10 05:42:54.870,2024-12-10 05:42:54.870,-73.9917983333333,5.02621333333333,1022.26625
f2506f32a669,2024-12-09 12:54:02.115,Si,SI AUTORIZO,,41 y 59 anos,CUNDINAMARCA,ZIPAQUIRA,VANTI MEGACITY,VANTI,other,Agenadacion para revision.,Quien usa el servicio,,No,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Superior (incluye postgrado),,other,Familiar.,Trabajador(a) independiente,,3,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,other,Agendamineto de revicion.,other,Agendamiento de revicion.,nan,,nan,,Buena,,No,nan,Estoy seguro de que resolvere e,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, y me explicaron como hacerl",,Se que es la entidad encargada,,Neutral,No,2024-12-10 05:42:56.186,2024-12-10 05:42:56.186,-73.9918516666667,5.02607333333333,1008.901183333333
f2506f32a669,2024-12-09 13:35:15.163,Si,SI AUTORIZO,,41 y 59 anos,CUNDINAMARCA,ZIPAQUIRA,VANTI MEGACITY,VANTI,No he recibido la factura,,Persona autorizada para actuar,,Si,Hombre,,Ninguno,,Si,Urbana,Soltero/a,,Basica secundaria,,Propia,,Trabajador(a) independiente,,4,Menos de 30 minutos,De $10.000 a $30.000,,Gas Natural,,Solicitar copia de la factura,,other,Factura.,nan,,nan,,Buena,,No,nan,Estoy seguro de que resolvere e,Quiero asistir presencialmente,,nan,Menos de una semana,Contactar Nuevamente,nan,Pediria una revision a la empre,,"Si, y me explicaron como hacerl",,Nunca habia escuchado sobre est,,Satisfecho,No,2024-12-10 05:42:58.536,2024-12-10 05:42:58.536,-73.9919033333333,5.026375,967.7228833333334
f2506f32a669,2024-12-09 13:51:37.786,Si,SI AUTORIZO,,41 y 59 anos,CUNDINAMARCA,ZIPAQUIRA,VANTI MEGACITY,VANTI,other,Informacion.,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Soltero/a,,Basica secundaria,,Propia,,Trabajador(a) independiente,,2,Entre 30 minutos a 60 minutos,Mas de $100.000,,Gas Natural,,other,Informacion.,other,Informacion.,nan,,nan,,Buena,,Si,"Fui atendido, la orientacion fu",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Contactar Nuevamente,nan,Pediria una revision a la empre,,other,Espera,Se que es la entidad encargada,,Muy satisfecho,No,2024-12-10 05:43:00.012,2024-12-10 05:43:00.012,-73.9919283333333,5.02629333333333,951.3704333333334
f2506f32a669,2024-12-09 14:01:18.080,Si,SI AUTORIZO,,25 y 40 anos,CUNDINAMARCA,ZIPAQUIRA,VANTI MEGACITY,VANTI,other,Facturar el calentador.,Quien usa el servicio,,Si,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Superior (incluye postgrado),,Propia,,Trabajador(a) independiente,,2,Entre 30 minutos a 60 minutos,Mas de $100.000,,Gas Natural,,Solicitar informacion,,other,Informacion.0,nan,,nan,,Buena,,Si,"Fui atendido, la orientacion fu",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Contactar Nuevamente,nan,Pediria una revision a la empre,,"Si, y me explicaron como hacerl",,Creo que es la entidad que prov,,Neutral,No,2024-12-10 05:43:01.069,2024-12-10 05:43:01.069,-73.9918716666667,5.02618666666667,941.7164833333334
d55e8cb90044,2024-12-10 09:42:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,other,TENGO UNA DEUDA DE UN CREDITO QUE SACO UN INQUILINO SE FUE Y ME DEJO A MI EL PROBLEMA,El dueno de la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica primaria,,Propia,,Cuidador(a) del hogar,,1,Entre una hora y dos horas,Menos de $10.000,,Energia Electrica,,Presentar una reclamacion,,Facturacion,nan,other,TENGO UNA DEUDA GRANDISIMA QUE YO NO ADQUIRI LO HIZO MI INQUILINO Y DEBE COMO 20 MILLONES DE PESOS DEUDA QUE ME QUEDO,nan,,Mala,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,other,ENEL NO DEBERIA SOLTAR CREDITOS A CUALQUIER PERSONA AY QUE TENER AUTORIZACION DEL DUENO Y SI NO LA AY NO AY QUEDAR CREDITOS,Nunca habia escuchado sobre est,,Insatisfecho,Si,2024-12-10 10:03:03.928,2024-12-10 10:03:03.928,-74.1730902,4.6281569,21.06546666666667
d55e8cb90044,2024-12-10 10:04:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ACUEDUCTO,No estoy de acuerdo con el valo,,Persona autorizada para actuar,,No,Mujer,,Ninguno,,Si,Urbana,Divorciado/a,,Superior (incluye postgrado),,Propia,,Trabajador(a) independiente,,2,Entre una hora y dos horas,De $10.000 a $30.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,Si,"Fui atendido, la orientacion fu",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Insatisfecho,Si,2024-12-10 10:10:10.756,2024-12-10 10:10:10.756,-74.1731711189488,4.62820421067394,6.179266666666666
d55e8cb90044,2024-12-10 10:10:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ACUEDUCTO,other,YA NO RESPETAN LOS DUENOS NI LOS INQUILINOS VAN LLEGANDO A CORTAR EL SERVICIO SIN GOLPIAR Y SIN AVISAR SON MUY ATREVIDOS,El dueno de la propiedad,,Si,Hombre,,Ninguno,,Si,Urbana,Union libre,,Basica secundaria,,Propia,,Trabajador(a) independiente,,2,Menos de 30 minutos,Menos de $10.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,Si,"Fui atendido, la orientacion fu",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Creo que es la entidad que prov,,Insatisfecho,Si,2024-12-10 10:17:32.598,2024-12-10 10:17:32.598,-74.173179677473,4.62818585095899,7.5433
d55e8cb90044,2024-12-10 10:22:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,VANTI,No estoy de acuerdo con el cons,,El dueno de la propiedad,,Si,Hombre,,Ninguno,,Si,Urbana,Union libre,,Basica secundaria,,Propia,,Trabajador(a) independiente,,2,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,Si,"Fui atendido, la orientacion fu",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Creo que es la entidad que prov,,Insatisfecho,No,2024-12-10 10:28:29.694,2024-12-10 10:28:29.694,-74.1732966495263,4.62809888014956,6.4949
d55e8cb90044,2024-12-10 10:29:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ACUEDUCTO,No he recibido la factura,,El dueno de la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica primaria,,Propia,,Trabajador(a) independiente,,4,Menos de 30 minutos,Menos de $10.000,,Acueducto,,Solicitar copia de la factura,,Facturacion,nan,other,VENGO A SOLICITAR COPIA DE LA FACTURA,nan,,Buena,,No,nan,Estoy seguro de que resolvere e,Quiero asistir presencialmente,,nan,Entre una semana y un mes,Contactar Nuevamente,nan,other,VENGO A SOLICITAR COPIA DE LA FACTURA,other,VENGO A SOLICITAR COPIA DE LA FACTURA,Nunca habia escuchado sobre est,,Satisfecho,Si,2024-12-10 10:37:30.377,2024-12-10 10:37:30.377,-74.1732978080665,4.62809314441916,8.506283333333334
d55e8cb90044,2024-12-10 10:41:00.000,Si,SI AUTORIZO,,25 y 40 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,No estoy de acuerdo con el valo,,Persona autorizada para actuar,,Si,Hombre,,Ninguno,,Si,Urbana,Soltero/a,,Superior (incluye postgrado),,Propia,,Empleado(a) en el sector privad,,8,Menos de 30 minutos,Menos de $10.000,,Energia Electrica,,Presentar una reclamacion,,Facturacion,nan,other,ME ESTAN COBRANDO 4 FACTURAS ACUMULADAS DE LA NADA PORQUE YO ME ENCUENTRO AL DIA Y LA FACTURA DE DICIEMBRE ME POR $2.807.100 ESTANDO AL DIA Y TENGO LAS PRUEBAS,nan,,Mala,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,other,ESPERO ME DEN UNA PRONTA SOLUCION YA QUE NO SE SABE COMO ES QUE TRABAJAN ALLA QUE FALTA DE RESPETO Y DE SERIEDAD QUE GENTE TAN NEGLIGENTE,Se que es la entidad encargada,,Neutral,Si,2024-12-10 10:53:43.311,2024-12-10 10:53:43.311,-74.1730197875379,4.62810960680166,12.72185
d55e8cb90044,2024-12-10 11:22:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,VANTI,No estoy de acuerdo con el valo,,El dueno de la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica primaria,,Propia,,Trabajador(a) independiente,,2,Menos de 30 minutos,Menos de $10.000,,Gas Natural,,Presentar una reclamacion,,Facturacion,nan,Considero que me hicieron un co,,nan,,Mala,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Consideraria que esta aprobada,nan,Consultaria con alguien cercano,,"Si, pero no me dieron mas detal",,Creo que es la entidad que prov,,Insatisfecho,Si,2024-12-10 11:29:35.188,2024-12-10 11:29:35.188,-74.1732120027204,4.62810876113004,7.586466666666666
d55e8cb90044,2024-12-10 11:51:00.000,Si,SI AUTORIZO,,25 y 40 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,No estoy de acuerdo con el cons,,Quien alquila la propiedad,,No,Mujer,,Ninguno,,Si,Urbana,Union libre,,Superior (incluye postgrado),,Arrendada,,Empleado(a) en el sector public,,2,Entre una hora y dos horas,De $10.000 a $30.000,,Energia Electrica,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,Si,"Fui atendido, pero la orientaci",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Neutral,Si,2024-12-10 12:00:53.083,2024-12-10 12:00:53.083,-74.1734285049137,4.62800579722345,9.884716666666666
d55e8cb90044,2024-12-10 12:16:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,No estoy de acuerdo con el valo,,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Casado/a,,Basica secundaria,,Propia,,Trabajador(a) independiente,,3,Menos de 30 minutos,Menos de $10.000,,Energia Electrica,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Insatisfecho,Si,2024-12-10 12:38:00.350,2024-12-10 12:38:00.350,-74.1731118692333,4.62810642921759,22.00583333333333
d55e8cb90044,2024-12-10 12:41:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,other,NECESITO HACER UN ACUERDO DE PAGO,El dueno de la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica secundaria,,Propia,,Cuidador(a) del hogar,,10,Menos de 30 minutos,Menos de $10.000,,Energia Electrica,,Solicitar informacion,,Facturacion,nan,other,NECESITO HACER UN ACUERDO DE PAGO DEL TOTAL DE LA FACTURA,nan,,Mala,,Si,"Fui atendido, la orientacion fu",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Se que es la entidad encargada,,Neutral,Si,2024-12-10 12:56:27.227,2024-12-10 12:56:27.227,-74.1731912465126,4.62824906037303,15.45378333333333
d55e8cb90044,2024-12-10 13:24:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,other,VENGO A PREGUNTAR CUANTO VALE UN CONTADOR DE LUZ,El dueno de la propiedad,,No,Hombre,,Ninguno,,Si,Urbana,Viudo/a,,Basica primaria,,Propia,,Pensionado(a),,1,Entre 30 minutos a 60 minutos,Menos de $10.000,,Energia Electrica,,Solicitar informacion,,Prestacion del servicio,nan,nan,,other,VENGO A PREGUNTAR QUE VALE UN CONTADOR DE LUZ,Buena,,Si,Mi motivo de visita fue complet,nan,Quiero asistir presencialmente,,Menos de una semana,nan,Contactar Nuevamente,nan,other,VENGO A SOLICITAR INFORMACION CUANTO VALE UN CONTADOR DE LUZ,"Si, y me explicaron como hacerl",,Nunca habia escuchado sobre est,,Satisfecho,No,2024-12-10 13:37:09.650,2024-12-10 13:37:09.650,-74.1728156745338,4.62804572535774,13.16083333333333
d55e8cb90044,2024-12-10 13:39:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,Si,Hombre,,Ninguno,,Si,Urbana,Union libre,,Basica secundaria,,Propia,,Desempleado(a),,4,Menos de 30 minutos,Menos de $10.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,Si,"Fui atendido, la orientacion fu",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,other,ME PARECE UNA COMPLETA FALTA DE RESPETO EL ALZA DE LA NADA EN LOS SERVICIOS Y LO PEOR ES QUE NADIE DEFIENDE EL USUARIO AQUI NO PASA NADA SON UNOS LADRONES DE CORBATA Y PLATA A COSTILLAS DEL USUARIO,Se que es la entidad encargada,,Neutral,Si,2024-12-10 13:52:53.087,2024-12-10 13:52:53.087,-74.1728530873096,4.62816167360989,13.88478333333333
d55e8cb90044,2024-12-10 13:56:00.000,Si,SI AUTORIZO,,18 y 24 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ACUEDUCTO,No estoy de acuerdo con el valo,,Quien alquila la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Superior (incluye postgrado),,Arrendada,,Empleado(a) en el sector privad,,2,Menos de 30 minutos,Menos de $10.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,other,ME PARECE EL COLMO EL ALZA EN LOS SERVICIOS Y DE LA NADA ESTAN COBRANDO A OJO Y LO QUE QUIEREN,Nunca habia escuchado sobre est,,Neutral,Si,2024-12-10 14:05:05.414,2024-12-10 14:05:05.414,-74.1729603705651,4.62824552976528,9.090233333333334
788c060bbd24,2024-12-10 14:06:00.000,Si,SI AUTORIZO,,41 y 59 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ACUEDUCTO,other,ME LLEGO UNA CARTA DE COBRO JURIDICO Y MI SERVICIO ESTA AL DIA,Persona autorizada para actuar,,Si,Mujer,,Ninguno,,Si,Urbana,Union libre,,Media,,Propia,,Trabajador(a) independiente,,3,Menos de 30 minutos,Menos de $10.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,other,ME LLEGO UN COBRO JURIDICO Y MI FACTURA SE ENCUENTRA AL DIA QUE CLASE DE TRABAJADORES TIENEN QUE FALTA DE RESPETO Y DE SERIEDAD,nan,,Mala,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,other,ESPERO UNA PRONTA SOLUCION YA QUE ESTA EMPRESA ES SUPER CARA Y EL SERVICIO ES PESIMAMENTE MALO,Se que es la entidad encargada,,Neutral,Si,2024-12-10 14:16:01.455,2024-12-10 14:16:01.455,-74.1730053896388,4.62808318146633,10.02425
01b93f1b14c1,2024-12-10 14:16:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ACUEDUCTO,No estoy de acuerdo con el valo,,El dueno de la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Divorciado/a,,Basica primaria,,Propia,,Cuidador(a) del hogar,,1,Menos de 30 minutos,Menos de $10.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,Si,"Fui atendido, la orientacion fu",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Nunca habia escuchado sobre est,,Insatisfecho,Si,2024-12-10 14:28:45.917,2024-12-10 14:28:45.917,-74.1731690354125,4.62812638495185,12.76528333333333
d55e8cb90044,2024-12-10 14:28:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ACUEDUCTO,other,ME ESTA LLEGANDO EL RECIBO PARA PAGARLO MENSUAL SON UNOS ABUSIVOS,El dueno de la propiedad,,Si,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica primaria,,Propia,,Cuidador(a) del hogar,,3,Menos de 30 minutos,Menos de $10.000,,Acueducto,,Presentar una reclamacion,,Facturacion,nan,other,ME ESTAN HACIENDO EL COBRO PARA PAGARLO MENSUAL,nan,,Mala,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,other,ME ESTA LLEGANDO LA FACTURA PARA PAGARLA MENSUAL SON UNOS ABUSIVOS,Nunca habia escuchado sobre est,,Insatisfecho,Si,2024-12-10 14:37:59.285,2024-12-10 14:37:59.285,-74.1731616268073,4.62814325565833,9.988083333333332
d55e8cb90044,2024-12-10 14:38:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ACUEDUCTO,No he recibido la factura,,El dueno de la propiedad,,Si,Hombre,,Ninguno,,Si,Urbana,Soltero/a,,Basica secundaria,,Propia,,Trabajador(a) independiente,,1,Menos de 30 minutos,Menos de $10.000,,Acueducto,,Solicitar informacion,,Facturacion,nan,other,ME ESTAN HACIENDO COBROS POR UN PREDIO VACIO,nan,,Mala,,No,nan,No confio en que me orienten ad,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,other,ESPERO UNA PRONTA SOLUCION YA QUE NO TIENEN QUE ROBAR AL USUARIO SON UNOS ABUSIVOS,Nunca habia escuchado sobre est,,Neutral,Si,2024-12-10 14:45:09.833,2024-12-10 14:45:09.833,-74.1730488446861,4.62838965568947,7.163883333333334
d55e8cb90044,2024-12-10 14:45:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,ENEL,No estoy de acuerdo con el valo,,El dueno de la propiedad,,Si,Hombre,,Ninguno,,Si,Urbana,Soltero/a,,Basica secundaria,,Propia,,Pensionado(a),,1,Menos de 30 minutos,Menos de $10.000,,Energia Electrica,,Presentar una reclamacion,,Facturacion,nan,Considero que el cobro de mi se,,nan,,Mala,,Si,"Fui atendido, la orientacion fu",nan,Quiero asistir presencialmente,,Menos de una semana,nan,Presentar una queja o reclamo,nan,Elevaria una queja a una autori,,"Si, pero no me dieron mas detal",,Creo que es la entidad que prov,,Insatisfecho,Si,2024-12-10 14:52:27.763,2024-12-10 14:52:27.763,-74.1731956467423,4.62827265127694,7.462716666666666
d55e8cb90044,2024-12-10 14:58:00.000,Si,SI AUTORIZO,,Mayor a 60 anos,"BOGOTA, D.C.","BOGOTA, D.C.",SUPER CADE AMERICAS,VANTI,other,VENGO HACER EL RETIRO DEL SERVICIO FUNERARIO PARA MASCOTAS,Persona autorizada para actuar,,Si,Mujer,,Ninguno,,Si,Urbana,Soltero/a,,Basica primaria,,Propia,,Cuidador(a) del hogar,,21,Menos de 30 minutos,Menos de $10.000,,Energia Electrica,,other,VENGO A SOLICITAR EL RETIRO DEL SERVICIO EXEQUIAL MASCOTA,Facturacion,nan,other,VENGO HACER EL RETIRO DEL SERVICIO EXEQUIAL,nan,,Buena,,No,nan,Estoy seguro de que resolvere e,Quiero asistir presencialmente,,nan,Menos de una semana,Presentar una queja o reclamo,nan,other,VENGO A RETIRAR MI SEGURO EXEQUIAL,other,ESPERO UNA PRONTA SOLUCION,Nunca habia escuchado sobre est,,Satisfecho,Si,2024-12-10 15:12:40.774,2024-12-10 15:12:40.774,-74.1731631747245,4.62807752699004,14.67956666666667
